ACCE;0.008671045303344727;0.008671045303344727;10.505757331848145;0.47884035110473633;-1.1492167711257935;3
GYRO;0.008671045303344727;0.008671045303344727;-0.04581489413976669;-0.033597588539123535;0.2021963894367218;3
GDRF;0.008671045303344727;0.008671045303344727;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
POS3;0.0116603374481201;0;4.605530998915583;4.503518937776789;1.28082585296715;-0.1005703960268961;0.1359522025299543;0.6997493877229513;0.6940845686597579;FLU02
ACCE;0.01862049102783203;0.01862049102783203;10.84094524383545;0.507570743560791;-1.0247182846069336;3
GYRO;0.01862049102783203;0.01862049102783203;-0.06108652427792549;0.004886921960860491;0.2278527319431305;3
MAGN;0.01862049102783203;0.01862049102783203;-13.5;0.9000000357627869;24.399999618530273;3
GDRF;0.01862049102783203;0.01862049102783203;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
ACCE;0.028570175170898438;0.028570175170898438;11.185709953308105;0.5171475410461426;-0.7948749661445618;3
GYRO;0.028570175170898438;0.028570175170898438;-0.11362093687057495;-0.05925392732024193;0.2474004179239273;3
GDRF;0.028570175170898438;0.028570175170898438;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
ACCE;0.03851962089538574;0.03851962089538574;11.951854705810547;0.507570743560791;-0.9576807022094727;3
GYRO;0.03851962089538574;0.03851962089538574;-0.1466076523065567;-0.15577064454555511;0.26145032048225403;3
MAGN;0.03851962089538574;0.03851962089538574;-13.300000190734863;1.3000000715255737;24.30000114440918;3
GDRF;0.03851962089538574;0.03851962089538574;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
GYRO;0.04846906661987305;0.04846906661987305;-0.16004669666290283;-0.20036379992961884;0.2565633952617645;3
GDRF;0.04846906661987305;0.04846906661987305;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
ACCE;0.04846906661987305;0.04846906661987305;12.42111873626709;0.8523358106613159;-1.0630255937576294;3
ACCE;0.05841875076293945;0.05841875076293945;13.148955345153809;1.0342950820922852;-0.9385270476341248;3
GDRF;0.05841875076293945;0.05841875076293945;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
MAGN;0.05841875076293945;0.05841875076293945;-13.300000190734863;0.9000000357627869;25.0;3
GYRO;0.05841875076293945;0.05841875076293945;-0.152105450630188;-0.15454891324043274;0.2474004179239273;3
ACCE;0.06836819648742676;0.06836819648742676;13.187262535095215;1.2545616626739502;-0.6991068720817566;3
GDRF;0.06836819648742676;0.06836819648742676;-0.006108652334660292;0.006719517521560192;-0.007941247895359993;3
GYRO;0.06836819648742676;0.06836819648742676;-0.12339477986097336;-0.036651913076639175;0.19914206862449646;3
GYRO;0.07831764221191406;0.07831764221191406;-0.0910189226269722;0.09346238523721695;0.15332718193531036;3
